%
% MSNB_S (34.090600 N -77.867900 E)
% The MSBN-S Station is located on the southern end of Masonboro Island, NC. The station is a 10' tower with its meteorological sensor positioned approximately 8.4 feet above the primary sand dune. The station samples continuously at 1 Hz and averages the data every 6 minutes. Data is transmitted every 30 minutes. The installation and maintenance of the station is funded, in part, by grants from the National Science Foundation and U.S. Coastal Research Program. This site/dataset was established on 07/01/2021. Please be cautious in the vicinity of the station and do not climb on the tower or guy wires.
%
% MSNB_S Wind speed (m/s) @ 0 m (height)
% MSNB_S Rain (day) (m) @ 0 m (height)
%
Time (utc),MSNB_S Wind speed (m/s),MSNB_S Wind speed (m/s) quality,MSNB_S Rain (day) (m),MSNB_S Rain (day) (m) quality
2024-05-06 08:54,1.24,good,0.00,not evaluated
2024-05-06 09:00,1.15,good,0.00,not evaluated
2024-05-06 09:06,1.09,good,0.00,not evaluated
2024-05-06 09:12,0.96,good,0.00,not evaluated
2024-05-06 09:18,0.65,good,0.00,not evaluated
2024-05-06 09:24,1.16,good,0.00,not evaluated
2024-05-06 09:30,1.27,good,0.00,not evaluated
2024-05-06 09:36,1.11,good,0.00,not evaluated
2024-05-06 09:42,0.84,good,0.00,not evaluated
2024-05-06 09:48,0.92,good,0.00,not evaluated
2024-05-06 09:54,0.99,good,0.00,not evaluated
2024-05-06 10:00,1.12,good,0.00,not evaluated
2024-05-06 10:06,1.01,good,0.00,not evaluated
2024-05-06 10:12,1.05,good,0.00,not evaluated
2024-05-06 10:18,0.94,good,0.00,not evaluated
2024-05-06 10:24,0.62,good,0.00,not evaluated
2024-05-06 10:30,0.58,good,0.00,not evaluated
2024-05-06 10:36,0.69,good,0.00,not evaluated
2024-05-06 10:42,0.75,good,0.00,not evaluated
2024-05-06 10:48,0.83,good,0.00,not evaluated
2024-05-06 10:54,0.79,good,0.00,not evaluated
2024-05-06 11:00,0.76,good,0.00,not evaluated
2024-05-06 11:06,0.81,good,0.00,not evaluated
2024-05-06 11:12,1.94,good,0.00,not evaluated
2024-05-06 11:18,4.48,good,0.00,not evaluated
2024-05-06 11:24,3.89,good,0.00,not evaluated
2024-05-06 11:30,2.51,good,0.00,not evaluated
2024-05-06 11:36,1.88,good,0.00,not evaluated
2024-05-06 11:42,2.30,good,0.00,not evaluated
2024-05-06 11:48,2.63,good,0.00,not evaluated
2024-05-06 11:54,2.77,good,0.00,not evaluated
2024-05-06 12:00,3.09,good,0.00,not evaluated
2024-05-06 12:06,2.48,good,0.00,not evaluated
2024-05-06 12:12,2.55,good,0.00,not evaluated
2024-05-06 12:18,2.42,good,0.00,not evaluated
2024-05-06 12:24,2.32,good,0.00,not evaluated
2024-05-06 12:30,2.47,good,0.00,not evaluated
2024-05-06 12:36,2.52,good,0.00,not evaluated
2024-05-06 12:42,2.49,good,0.00,not evaluated
2024-05-06 12:48,2.80,good,0.00,not evaluated
2024-05-06 12:54,2.74,good,0.00,not evaluated
2024-05-06 13:00,3.40,good,0.00,not evaluated
2024-05-06 13:06,4.53,good,0.00,not evaluated
2024-05-06 13:12,4.34,good,0.00,not evaluated
2024-05-06 13:18,4.13,good,0.00,not evaluated
2024-05-06 13:24,4.75,good,0.00,not evaluated
2024-05-06 13:30,4.57,good,0.00,not evaluated
2024-05-06 13:36,4.70,good,0.00,not evaluated
2024-05-06 13:42,4.35,good,0.00,not evaluated
2024-05-06 13:48,4.10,good,0.00,not evaluated
2024-05-06 13:54,3.90,good,0.00,not evaluated
2024-05-06 14:00,4.14,good,0.00,not evaluated
2024-05-06 14:06,3.87,good,0.00,not evaluated
2024-05-06 14:12,3.79,good,0.00,not evaluated
2024-05-06 14:18,3.93,good,0.00,not evaluated
2024-05-06 14:24,3.59,good,0.00,not evaluated
2024-05-06 14:30,4.56,good,0.00,not evaluated
2024-05-06 14:36,4.96,good,0.00,not evaluated
2024-05-06 14:42,4.61,good,0.00,not evaluated
2024-05-06 14:48,3.94,good,0.00,not evaluated
2024-05-06 14:54,4.11,good,0.00,not evaluated
2024-05-06 15:00,4.01,good,0.00,not evaluated
2024-05-06 15:06,3.96,good,0.00,not evaluated
2024-05-06 15:12,4.38,good,0.00,not evaluated
2024-05-06 15:18,4.25,good,0.00,not evaluated
2024-05-06 15:24,4.81,good,0.00,not evaluated
2024-05-06 15:30,5.02,good,0.00,not evaluated
2024-05-06 15:36,5.14,good,0.00,not evaluated
2024-05-06 15:42,4.90,good,0.00,not evaluated
2024-05-06 15:48,5.40,good,0.00,not evaluated
2024-05-06 15:54,5.40,good,0.00,not evaluated
2024-05-06 16:00,5.78,good,0.00,not evaluated
2024-05-06 16:06,5.38,good,0.00,not evaluated
2024-05-06 16:12,5.52,good,0.00,not evaluated
2024-05-06 16:18,5.50,good,0.00,not evaluated
2024-05-06 16:24,5.51,good,0.00,not evaluated
2024-05-06 16:30,4.91,good,0.00,not evaluated
2024-05-06 16:36,5.22,good,0.00,not evaluated
2024-05-06 16:42,4.81,good,0.00,not evaluated
2024-05-06 16:48,4.99,good,0.00,not evaluated
2024-05-06 16:54,5.98,good,0.00,not evaluated
2024-05-06 17:00,5.70,good,0.00,not evaluated
2024-05-06 17:06,6.10,good,0.00,not evaluated
2024-05-06 17:12,5.94,good,0.00,not evaluated
2024-05-06 17:18,5.60,good,0.00,not evaluated
2024-05-06 17:24,5.15,good,0.00,not evaluated
2024-05-06 17:30,5.27,good,0.00,not evaluated
2024-05-06 17:36,5.86,good,0.00,not evaluated
2024-05-06 17:42,6.03,good,0.00,not evaluated
2024-05-06 17:48,6.26,good,0.00,not evaluated
2024-05-06 17:54,6.00,good,0.00,not evaluated
2024-05-06 18:00,5.84,good,0.00,not evaluated
2024-05-06 18:06,6.08,good,0.00,not evaluated
2024-05-06 18:12,6.08,good,0.00,not evaluated
2024-05-06 18:18,6.49,good,0.00,not evaluated
2024-05-06 18:24,6.46,good,0.00,not evaluated
2024-05-06 18:30,6.47,good,0.00,not evaluated
2024-05-06 18:36,5.78,good,0.00,not evaluated
2024-05-06 18:42,5.51,good,0.00,not evaluated
2024-05-06 18:48,5.77,good,0.00,not evaluated
2024-05-06 18:54,6.14,good,0.00,not evaluated
2024-05-06 19:00,5.85,good,0.00,not evaluated
2024-05-06 19:06,6.33,good,0.00,not evaluated
2024-05-06 19:12,6.17,good,0.00,not evaluated
2024-05-06 19:18,6.09,good,0.00,not evaluated
2024-05-06 19:24,5.80,good,0.00,not evaluated
2024-05-06 19:30,5.44,good,0.00,not evaluated
2024-05-06 19:36,5.13,good,0.00,not evaluated
2024-05-06 19:42,5.14,good,0.00,not evaluated
2024-05-06 19:48,5.26,good,0.00,not evaluated
2024-05-06 19:54,5.10,good,0.00,not evaluated
2024-05-06 20:00,5.30,good,0.00,not evaluated
2024-05-06 20:06,4.91,good,0.00,not evaluated
2024-05-06 20:12,4.66,good,0.00,not evaluated
2024-05-06 20:18,4.84,good,0.00,not evaluated
2024-05-06 20:24,4.62,good,0.00,not evaluated
2024-05-06 20:30,4.37,good,0.00,not evaluated
2024-05-06 20:36,4.32,good,0.00,not evaluated
2024-05-06 20:42,4.21,good,0.00,not evaluated
2024-05-06 20:48,3.99,good,0.00,not evaluated
2024-05-06 20:54,4.31,good,0.00,not evaluated
2024-05-06 21:00,3.47,good,0.00,not evaluated
2024-05-06 21:06,3.11,good,0.00,not evaluated
2024-05-06 21:12,3.73,good,0.00,not evaluated
2024-05-06 21:18,3.92,good,0.00,not evaluated
2024-05-06 21:24,3.88,good,0.00,not evaluated
2024-05-06 21:30,4.26,good,0.00,not evaluated
2024-05-06 21:36,4.69,good,0.00,not evaluated
2024-05-06 21:42,4.30,good,0.00,not evaluated
2024-05-06 21:48,4.31,good,0.00,not evaluated
2024-05-06 21:54,4.28,good,0.00,not evaluated
2024-05-06 22:00,4.32,good,0.00,not evaluated
2024-05-06 22:06,4.55,good,0.00,not evaluated
2024-05-06 22:12,4.50,good,0.00,not evaluated
2024-05-06 22:18,4.72,good,0.00,not evaluated
2024-05-06 22:24,5.11,good,0.00,not evaluated
2024-05-06 22:30,4.42,good,0.00,not evaluated
2024-05-06 22:36,3.71,good,0.00,not evaluated
2024-05-06 22:42,3.43,good,0.00,not evaluated
2024-05-06 22:48,5.14,good,0.00,not evaluated
2024-05-06 22:54,6.10,good,0.00,not evaluated
2024-05-06 23:00,6.83,good,0.00,not evaluated
2024-05-06 23:06,6.30,good,0.00,not evaluated
2024-05-06 23:12,4.64,good,0.00,not evaluated
2024-05-06 23:18,3.87,good,0.00,not evaluated
2024-05-06 23:24,3.47,good,0.00,not evaluated
2024-05-06 23:30,3.37,good,0.00,not evaluated
2024-05-06 23:36,3.42,good,0.00,not evaluated
2024-05-06 23:42,2.53,good,0.00,not evaluated
2024-05-06 23:48,2.43,good,0.00,not evaluated
2024-05-06 23:54,2.11,good,0.00,not evaluated
2024-05-07 00:00,1.99,good,0.00,not evaluated
2024-05-07 00:06,1.57,good,0.00,not evaluated
2024-05-07 00:12,1.21,good,0.00,not evaluated
2024-05-07 00:18,0.93,good,0.00,not evaluated
2024-05-07 00:24,0.69,good,0.00,not evaluated
2024-05-07 00:30,0.81,good,0.00,not evaluated
2024-05-07 00:36,1.70,good,0.00,not evaluated
2024-05-07 00:42,1.92,good,0.00,not evaluated
2024-05-07 00:48,2.43,good,0.00,not evaluated
2024-05-07 00:54,2.86,good,0.00,not evaluated
2024-05-07 01:00,3.08,good,0.00,not evaluated
2024-05-07 01:06,3.14,good,0.00,not evaluated
2024-05-07 01:12,2.38,good,0.00,not evaluated
2024-05-07 01:18,2.48,good,0.00,not evaluated
2024-05-07 01:24,3.00,good,0.00,not evaluated
2024-05-07 01:30,2.69,good,0.00,not evaluated
2024-05-07 01:36,2.74,good,0.00,not evaluated
2024-05-07 01:42,2.11,good,0.00,not evaluated
2024-05-07 01:48,2.24,good,0.00,not evaluated
2024-05-07 01:54,2.49,good,0.00,not evaluated
2024-05-07 02:00,2.47,good,0.00,not evaluated
2024-05-07 02:06,2.54,good,0.00,not evaluated
2024-05-07 02:12,2.64,good,0.00,not evaluated
2024-05-07 02:18,2.48,good,0.00,not evaluated
2024-05-07 02:24,2.26,good,0.00,not evaluated
2024-05-07 02:30,2.09,good,0.00,not evaluated
2024-05-07 02:36,2.23,good,0.00,not evaluated
2024-05-07 02:42,2.54,good,0.00,not evaluated
2024-05-07 02:48,2.73,good,0.00,not evaluated
2024-05-07 02:54,2.50,good,0.00,not evaluated
2024-05-07 03:00,2.47,good,0.00,not evaluated
2024-05-07 03:06,2.63,good,0.00,not evaluated
2024-05-07 03:12,3.22,good,0.00,not evaluated
2024-05-07 03:18,3.15,good,0.00,not evaluated
2024-05-07 03:24,3.18,good,0.00,not evaluated
2024-05-07 03:30,2.99,good,0.00,not evaluated
2024-05-07 03:36,2.55,good,0.00,not evaluated
2024-05-07 03:42,3.81,good,0.00,not evaluated
2024-05-07 03:48,3.99,good,0.00,not evaluated
2024-05-07 03:54,3.70,good,0.00,not evaluated
2024-05-07 04:00,3.88,good,0.00,not evaluated
2024-05-07 04:06,3.93,good,0.00,not evaluated
2024-05-07 04:12,3.74,good,0.00,not evaluated
2024-05-07 04:18,3.55,good,0.00,not evaluated
2024-05-07 04:24,3.19,good,0.00,not evaluated
2024-05-07 04:30,3.08,good,0.00,not evaluated
2024-05-07 04:36,2.89,good,0.00,not evaluated
2024-05-07 04:42,2.64,good,0.00,not evaluated
2024-05-07 04:48,2.96,good,0.00,not evaluated
2024-05-07 04:54,2.56,good,0.00,not evaluated
2024-05-07 05:00,3.16,good,0.00,not evaluated
2024-05-07 05:06,3.25,good,0.00,not evaluated
2024-05-07 05:12,2.76,good,0.00,not evaluated
2024-05-07 05:18,2.99,good,0.00,not evaluated
2024-05-07 05:24,2.93,good,0.00,not evaluated
2024-05-07 05:30,2.99,good,0.00,not evaluated
2024-05-07 05:36,2.89,good,0.00,not evaluated
2024-05-07 05:42,2.55,good,0.00,not evaluated
2024-05-07 05:48,2.59,good,0.00,not evaluated
2024-05-07 05:54,2.72,good,0.00,not evaluated
2024-05-07 06:00,2.64,good,0.00,not evaluated
2024-05-07 06:06,2.56,good,0.00,not evaluated
2024-05-07 06:12,2.66,good,0.00,not evaluated
2024-05-07 06:18,2.86,good,0.00,not evaluated
2024-05-07 06:24,3.14,good,0.00,not evaluated
2024-05-07 06:30,3.28,good,0.00,not evaluated
2024-05-07 06:36,3.28,good,0.00,not evaluated
2024-05-07 06:42,3.54,good,0.00,not evaluated
2024-05-07 06:48,3.96,good,0.00,not evaluated
2024-05-07 06:54,3.76,good,0.00,not evaluated
2024-05-07 07:00,3.59,good,0.00,not evaluated
2024-05-07 07:06,3.77,good,0.00,not evaluated
2024-05-07 07:12,4.05,good,0.00,not evaluated
2024-05-07 07:18,4.72,good,0.00,not evaluated
2024-05-07 07:24,4.18,good,0.00,not evaluated
2024-05-07 07:30,4.52,good,0.00,not evaluated
2024-05-07 07:36,4.88,good,0.00,not evaluated
2024-05-07 07:42,4.98,good,0.00,not evaluated
2024-05-07 07:48,5.30,good,0.00,not evaluated
2024-05-07 07:54,4.91,good,0.00,not evaluated
2024-05-07 08:00,4.48,good,0.00,not evaluated
2024-05-07 08:06,4.65,good,0.00,not evaluated
2024-05-07 08:12,4.49,good,0.00,not evaluated
2024-05-07 08:18,4.68,good,0.00,not evaluated
2024-05-07 08:24,5.42,good,0.00,not evaluated
2024-05-07 08:30,5.02,good,0.00,not evaluated
2024-05-07 08:36,4.22,good,0.00,not evaluated
2024-05-07 08:42,4.28,good,0.00,not evaluated
2024-05-07 08:48,4.34,good,0.00,not evaluated
2024-05-07 08:54,4.94,good,0.00,not evaluated
2024-05-07 09:00,4.59,good,0.00,not evaluated
2024-05-07 09:06,4.10,good,0.00,not evaluated
2024-05-07 09:12,4.30,good,0.00,not evaluated
2024-05-07 09:18,4.43,good,0.00,not evaluated
2024-05-07 09:24,4.34,good,0.00,not evaluated
2024-05-07 09:30,3.92,good,0.00,not evaluated
2024-05-07 09:36,3.74,good,0.00,not evaluated
2024-05-07 09:42,3.82,good,0.00,not evaluated
2024-05-07 09:48,3.53,good,0.00,not evaluated
2024-05-07 09:54,3.67,good,0.00,not evaluated
2024-05-07 10:00,3.78,good,0.00,not evaluated
2024-05-07 10:06,4.18,good,0.00,not evaluated
2024-05-07 10:12,4.55,good,0.00,not evaluated
2024-05-07 10:18,3.86,good,0.00,not evaluated
2024-05-07 10:24,4.28,good,0.00,not evaluated
2024-05-07 10:30,4.27,good,0.00,not evaluated
2024-05-07 10:36,4.56,good,0.00,not evaluated
2024-05-07 10:42,4.83,good,0.00,not evaluated
2024-05-07 10:48,4.37,good,0.00,not evaluated
2024-05-07 10:54,4.15,good,0.00,not evaluated
2024-05-07 11:00,4.02,good,0.00,not evaluated
2024-05-07 11:06,3.65,good,0.00,not evaluated
2024-05-07 11:12,3.68,good,0.00,not evaluated
2024-05-07 11:18,3.42,good,0.00,not evaluated
2024-05-07 11:24,3.47,good,0.00,not evaluated
2024-05-07 11:30,3.49,good,0.00,not evaluated
2024-05-07 11:36,3.73,good,0.00,not evaluated
2024-05-07 11:42,3.87,good,0.00,not evaluated
2024-05-07 11:48,3.88,good,0.00,not evaluated
2024-05-07 11:54,3.87,good,0.00,not evaluated
2024-05-07 12:00,3.74,good,0.00,not evaluated
2024-05-07 12:06,4.01,good,0.00,not evaluated
2024-05-07 12:12,4.16,good,0.00,not evaluated
2024-05-07 12:18,5.23,good,0.00,not evaluated
2024-05-07 12:24,4.87,good,0.00,not evaluated
2024-05-07 12:30,5.06,good,0.00,not evaluated
2024-05-07 12:36,4.90,good,0.00,not evaluated
2024-05-07 12:42,4.76,good,0.00,not evaluated
2024-05-07 12:48,4.12,good,0.00,not evaluated
2024-05-07 12:54,4.95,good,0.00,not evaluated
2024-05-07 13:00,5.55,good,0.00,not evaluated
2024-05-07 13:06,5.00,good,0.00,not evaluated
2024-05-07 13:12,5.17,good,0.00,not evaluated
2024-05-07 13:18,4.05,good,0.00,not evaluated
2024-05-07 13:24,3.73,good,0.00,not evaluated
2024-05-07 13:30,5.13,good,0.00,not evaluated
2024-05-07 13:36,4.99,good,0.00,not evaluated
2024-05-07 13:42,5.10,good,0.00,not evaluated
2024-05-07 13:48,4.08,good,0.00,not evaluated
2024-05-07 13:54,4.54,good,0.00,not evaluated
2024-05-07 14:00,4.59,good,0.00,not evaluated
2024-05-07 14:06,4.42,good,0.00,not evaluated
2024-05-07 14:12,4.28,good,0.00,not evaluated
2024-05-07 14:18,4.17,good,0.00,not evaluated
2024-05-07 14:24,5.05,good,0.00,not evaluated
2024-05-07 14:30,5.31,good,0.00,not evaluated
2024-05-07 14:36,5.18,good,0.00,not evaluated
2024-05-07 14:42,4.36,good,0.00,not evaluated
2024-05-07 14:48,4.22,good,0.00,not evaluated
2024-05-07 14:54,5.88,good,0.00,not evaluated
2024-05-07 15:00,6.03,good,0.00,not evaluated
2024-05-07 15:06,6.22,good,0.00,not evaluated
2024-05-07 15:12,6.27,good,0.00,not evaluated
2024-05-07 15:18,5.69,good,0.00,not evaluated
2024-05-07 15:24,6.09,good,0.00,not evaluated
2024-05-07 15:30,6.66,good,0.00,not evaluated
2024-05-07 15:36,5.81,good,0.00,not evaluated
2024-05-07 15:42,6.15,good,0.00,not evaluated
2024-05-07 15:48,5.63,good,0.00,not evaluated
2024-05-07 15:54,6.25,good,0.00,not evaluated
2024-05-07 16:00,5.95,good,0.00,not evaluated
2024-05-07 16:06,5.93,good,0.00,not evaluated
2024-05-07 16:12,5.39,good,0.00,not evaluated
2024-05-07 16:18,5.63,good,0.00,not evaluated
2024-05-07 16:24,6.41,good,0.00,not evaluated
2024-05-07 16:30,5.55,good,0.00,not evaluated
2024-05-07 16:36,5.25,good,0.00,not evaluated
2024-05-07 16:42,4.94,good,0.00,not evaluated
2024-05-07 16:48,5.83,good,0.00,not evaluated
2024-05-07 16:54,5.45,good,0.00,not evaluated
2024-05-07 17:00,4.74,good,0.00,not evaluated
2024-05-07 17:06,5.25,good,0.00,not evaluated
2024-05-07 17:12,4.70,good,0.00,not evaluated
2024-05-07 17:18,4.84,good,0.00,not evaluated
2024-05-07 17:24,4.83,good,0.00,not evaluated
2024-05-07 17:30,4.27,good,0.00,not evaluated
2024-05-07 17:36,4.70,good,0.00,not evaluated
2024-05-07 17:42,4.81,good,0.00,not evaluated
2024-05-07 17:48,5.61,good,0.00,not evaluated
2024-05-07 17:54,4.90,good,0.00,not evaluated
2024-05-07 18:00,4.55,good,0.00,not evaluated
2024-05-07 18:06,4.13,good,0.00,not evaluated
2024-05-07 18:12,4.26,good,0.00,not evaluated
2024-05-07 18:18,4.49,good,0.00,not evaluated
2024-05-07 18:24,4.69,good,0.00,not evaluated
2024-05-07 18:30,4.68,good,0.00,not evaluated
2024-05-07 18:36,5.09,good,0.00,not evaluated
2024-05-07 18:42,6.01,good,0.00,not evaluated
2024-05-07 18:48,6.59,good,0.00,not evaluated
2024-05-07 18:54,5.80,good,0.00,not evaluated
2024-05-07 19:00,6.62,good,0.00,not evaluated
2024-05-07 19:06,6.51,good,0.00,not evaluated
2024-05-07 19:12,5.64,good,0.00,not evaluated
2024-05-07 19:18,6.48,good,0.00,not evaluated
2024-05-07 19:24,6.18,good,0.00,not evaluated
2024-05-07 19:30,6.11,good,0.00,not evaluated
2024-05-07 19:36,6.03,good,0.00,not evaluated
2024-05-07 19:42,4.93,good,0.00,not evaluated
2024-05-07 19:48,5.33,good,0.00,not evaluated
2024-05-07 19:54,5.61,good,0.00,not evaluated
2024-05-07 20:00,5.63,good,0.00,not evaluated
2024-05-07 20:06,6.18,good,0.00,not evaluated
2024-05-07 20:12,6.14,good,0.00,not evaluated
2024-05-07 20:18,5.52,good,0.00,not evaluated
2024-05-07 20:24,5.37,good,0.00,not evaluated
2024-05-07 20:30,5.83,good,0.00,not evaluated
2024-05-07 20:36,5.51,good,0.00,not evaluated
2024-05-07 20:42,4.88,good,0.00,not evaluated
2024-05-07 20:48,4.91,good,0.00,not evaluated
2024-05-07 20:54,5.24,good,0.00,not evaluated
2024-05-07 21:00,5.35,good,0.00,not evaluated
2024-05-07 21:06,5.05,good,0.00,not evaluated
2024-05-07 21:12,4.94,good,0.00,not evaluated
2024-05-07 21:18,4.91,good,0.00,not evaluated
2024-05-07 21:24,4.57,good,0.00,not evaluated
2024-05-07 21:30,5.00,good,0.00,not evaluated
2024-05-07 21:36,4.90,good,0.00,not evaluated
2024-05-07 21:42,5.44,good,0.00,not evaluated
2024-05-07 21:48,5.14,good,0.00,not evaluated
2024-05-07 21:54,5.40,good,0.00,not evaluated
2024-05-07 22:00,5.41,good,0.00,not evaluated
2024-05-07 22:06,4.33,good,0.00,not evaluated
2024-05-07 22:12,4.85,good,0.00,not evaluated
2024-05-07 22:18,5.42,good,0.00,not evaluated
2024-05-07 22:24,5.22,good,0.00,not evaluated
2024-05-07 22:30,5.33,good,0.00,not evaluated
2024-05-07 22:36,5.36,good,0.00,not evaluated
2024-05-07 22:42,5.26,good,0.00,not evaluated
2024-05-07 22:48,4.97,good,0.00,not evaluated
2024-05-07 22:54,4.67,good,0.00,not evaluated
2024-05-07 23:00,5.03,good,0.00,not evaluated
2024-05-07 23:06,5.31,good,0.00,not evaluated
2024-05-07 23:12,5.33,good,0.00,not evaluated
2024-05-07 23:18,4.94,good,0.00,not evaluated
2024-05-07 23:24,4.70,good,0.00,not evaluated
2024-05-07 23:30,5.01,good,0.00,not evaluated
2024-05-07 23:36,5.28,good,0.00,not evaluated
2024-05-07 23:42,4.41,good,0.00,not evaluated
2024-05-07 23:48,5.02,good,0.00,not evaluated
2024-05-07 23:54,4.68,good,0.00,not evaluated
2024-05-08 00:00,4.19,good,0.00,not evaluated
2024-05-08 00:06,4.46,good,0.00,not evaluated
2024-05-08 00:12,4.60,good,0.00,not evaluated
2024-05-08 00:18,3.95,good,0.00,not evaluated
2024-05-08 00:24,4.19,good,0.00,not evaluated
2024-05-08 00:30,4.28,good,0.00,not evaluated
2024-05-08 00:36,4.04,good,0.00,not evaluated
2024-05-08 00:42,4.62,good,0.00,not evaluated
2024-05-08 00:48,4.69,good,0.00,not evaluated
2024-05-08 00:54,4.06,good,0.00,not evaluated
2024-05-08 01:00,3.80,good,0.00,not evaluated
2024-05-08 01:06,4.19,good,0.00,not evaluated
2024-05-08 01:12,4.13,good,0.00,not evaluated
2024-05-08 01:18,4.14,good,0.00,not evaluated
2024-05-08 01:24,4.18,good,0.00,not evaluated
2024-05-08 01:30,3.91,good,0.00,not evaluated
2024-05-08 01:36,4.35,good,0.00,not evaluated
2024-05-08 01:42,3.68,good,0.00,not evaluated
2024-05-08 01:48,3.96,good,0.00,not evaluated
2024-05-08 01:54,3.70,good,0.00,not evaluated
2024-05-08 02:00,3.42,good,0.00,not evaluated
2024-05-08 02:06,3.39,good,0.00,not evaluated
2024-05-08 02:12,3.58,good,0.00,not evaluated
2024-05-08 02:18,3.75,good,0.00,not evaluated
2024-05-08 02:24,3.59,good,0.00,not evaluated
2024-05-08 02:30,3.94,good,0.00,not evaluated
2024-05-08 02:36,4.11,good,0.00,not evaluated
2024-05-08 02:42,4.31,good,0.00,not evaluated
2024-05-08 02:48,4.31,good,0.00,not evaluated
2024-05-08 02:54,4.42,good,0.00,not evaluated
2024-05-08 03:00,3.98,good,0.00,not evaluated
2024-05-08 03:06,4.51,good,0.00,not evaluated
2024-05-08 03:12,4.94,good,0.00,not evaluated
2024-05-08 03:18,4.79,good,0.00,not evaluated
2024-05-08 03:24,5.07,good,0.00,not evaluated
2024-05-08 03:30,4.84,good,0.00,not evaluated
2024-05-08 03:36,4.42,good,0.00,not evaluated
2024-05-08 03:42,4.37,good,0.00,not evaluated
2024-05-08 03:48,3.85,good,0.00,not evaluated
2024-05-08 03:54,3.82,good,0.00,not evaluated
2024-05-08 04:00,4.40,good,0.00,not evaluated
2024-05-08 04:06,4.62,good,0.00,not evaluated
2024-05-08 04:12,4.39,good,0.00,not evaluated
2024-05-08 04:18,4.70,good,0.00,not evaluated
2024-05-08 04:24,4.89,good,0.00,not evaluated
2024-05-08 04:30,4.16,good,0.00,not evaluated
2024-05-08 04:36,4.24,good,0.00,not evaluated
2024-05-08 04:42,4.17,good,0.00,not evaluated
2024-05-08 04:48,4.75,good,0.00,not evaluated
2024-05-08 04:54,5.05,good,0.00,not evaluated
2024-05-08 05:00,4.80,good,0.00,not evaluated
2024-05-08 05:06,4.76,good,0.00,not evaluated
2024-05-08 05:12,4.52,good,0.00,not evaluated
2024-05-08 05:18,4.85,good,0.00,not evaluated
2024-05-08 05:24,4.59,good,0.00,not evaluated
2024-05-08 05:30,4.06,good,0.00,not evaluated
2024-05-08 05:36,4.26,good,0.00,not evaluated
2024-05-08 05:42,4.39,good,0.00,not evaluated
2024-05-08 05:48,4.24,good,0.00,not evaluated
2024-05-08 05:54,3.67,good,0.00,not evaluated
2024-05-08 06:00,3.88,good,0.00,not evaluated
2024-05-08 06:06,3.88,good,0.00,not evaluated
2024-05-08 06:12,3.88,good,0.00,not evaluated
2024-05-08 06:18,3.91,good,0.00,not evaluated
2024-05-08 06:24,4.33,good,0.00,not evaluated
2024-05-08 06:30,3.63,good,0.00,not evaluated
2024-05-08 06:36,3.86,good,0.00,not evaluated
2024-05-08 06:42,4.19,good,0.00,not evaluated
2024-05-08 06:48,3.82,good,0.00,not evaluated
2024-05-08 06:54,3.89,good,0.00,not evaluated
2024-05-08 07:00,4.23,good,0.00,not evaluated
2024-05-08 07:06,4.58,good,0.00,not evaluated
2024-05-08 07:12,4.57,good,0.00,not evaluated
2024-05-08 07:18,4.75,good,0.00,not evaluated
2024-05-08 07:24,4.29,good,0.00,not evaluated
2024-05-08 07:30,4.32,good,0.00,not evaluated
2024-05-08 07:36,4.53,good,0.00,not evaluated
2024-05-08 07:42,4.41,good,0.00,not evaluated
2024-05-08 07:48,4.17,good,0.00,not evaluated
2024-05-08 07:54,4.51,good,0.00,not evaluated
2024-05-08 08:00,4.78,good,0.00,not evaluated
2024-05-08 08:06,4.89,good,0.00,not evaluated
2024-05-08 08:12,4.84,good,0.00,not evaluated
